Freq.	V(n004)/V(n001)
Step Information: 1=1  (Run: 1/11)
3.54813389233572e+004	(-1.24505656785917e+001dB,1.58576809283940e+002°)
3.63078054770098e+004	(-1.24417610121803e+001dB,1.58091406758666e+002°)
3.71535229097169e+004	(-1.24325720683343e+001dB,1.57595627366798e+002°)
3.80189396320557e+004	(-1.24229835045703e+001dB,1.57089290848218e+002°)
3.89045144994277e+004	(-1.24129794959121e+001dB,1.56572216571334e+002°)
3.98107170553493e+004	(-1.24025437317398e+001dB,1.56044223735320e+002°)
4.07380277804108e+004	(-1.23916594140001e+001dB,1.55505131587969e+002°)
4.16869383470331e+004	(-1.23803092567619e+001dB,1.54954759655465e+002°)
4.26579518801588e+004	(-1.23684754874596e+001dB,1.54392927988445e+002°)
4.36515832240161e+004	(-1.23561398497026e+001dB,1.53819457420041e+002°)
4.46683592150958e+004	(-1.23432836081363e+001dB,1.53234169840890e+002°)
4.57088189614870e+004	(-1.23298875552956e+001dB,1.52636888488366e+002°)
4.67735141287193e+004	(-1.23159320206669e+001dB,1.52027438249390e+002°)
4.78630092322633e+004	(-1.23013968822567e+001dB,1.51405645980409e+002°)
4.89778819368441e+004	(-1.22862615807571e+001dB,1.50771340841201e+002°)
5.01187233627267e+004	(-1.22705051364749e+001dB,1.50124354643101e+002°)
5.12861383991359e+004	(-1.22541061693124e+001dB,1.49464522212638e+002°)
5.24807460249767e+004	(-1.22370429220119e+001dB,1.48791681769684e+002°)
5.37031796370247e+004	(-1.22192932866869e+001dB,1.48105675317930e+002°)
5.49540873857619e+004	(-1.22008348351015e+001dB,1.47406349050280e+002°)
5.62341325190343e+004	(-1.21816448526696e+001dB,1.46693553766018e+002°)
5.75439937337151e+004	(-1.21617003765132e+001dB,1.45967145299509e+002°)
5.88843655355583e+004	(-1.21409782376839e+001dB,1.45226984960466e+002°)
6.02559586074351e+004	(-1.21194551077709e+001dB,1.44472939982945e+002°)
6.16595001861475e+004	(-1.20971075499819e+001dB,1.43704883983054e+002°)
6.30957344480186e+004	(-1.20739120750314e+001dB,1.42922697424598e+002°)
6.45654229034648e+004	(-1.20498452016707e+001dB,1.42126268088344e+002°)
6.60693448007589e+004	(-1.20248835222324e+001dB,1.41315491546176e+002°)
6.76082975391974e+004	(-1.19990037731646e+001dB,1.40490271637170e+002°)
6.91830970918929e+004	(-1.19721829105415e+001dB,1.39650520942313e+002°)
7.07945784384130e+004	(-1.19443981906924e+001dB,1.38796161257985e+002°)
7.24435960074982e+004	(-1.19156272558603e+001dB,1.37927124064325e+002°)
7.41310241300909e+004	(-1.18858482247836e+001dB,1.37043350985939e+002°)
7.58577575029175e+004	(-1.18550397882404e+001dB,1.36144794244172e+002°)
7.76247116628683e+004	(-1.18231813091775e+001dB,1.35231417095714e+002°)
7.94328234724272e+004	(-1.17902529275009e+001dB,1.34303194257649e+002°)
8.12830516164090e+004	(-1.17562356689420e+001dB,1.33360112313685e+002°)
8.31763771102661e+004	(-1.17211115579870e+001dB,1.32402170101042e+002°)
8.51138038202367e+004	(-1.16848637342532e+001dB,1.31429379073663e+002°)
8.70963589956071e+004	(-1.16474765720151e+001dB,1.30441763639965e+002°)
8.91250938133735e+004	(-1.16089358023065e+001dB,1.29439361472451e+002°)
9.12010839355899e+004	(-1.15692286370221e+001dB,1.28422223786240e+002°)
9.33254300796980e+004	(-1.15283438944617e+001dB,1.27390415585046e+002°)
9.54992586021425e+004	(-1.14862721255098e+001dB,1.26344015871616e+002°)
9.77237220955799e+004	(-1.14430057398410e+001dB,1.25283117821729e+002°)
9.99999999999988e+004	(-1.13985391311344e+001dB,1.24207828918652e+002°)
1.02329299228074e+005	(-1.13528688007051e+001dB,1.23118271048759e+002°)
1.04712854805089e+005	(-1.13059934783864e+001dB,1.22014580555400e+002°)
1.07151930523759e+005	(-1.12579142398790e+001dB,1.20896908251523e+002°)
1.09647819614317e+005	(-1.12086346195040e+001dB,1.19765419390231e+002°)
1.12201845430195e+005	(-1.11581607174060e+001dB,1.18620293593891e+002°)
1.14815362149687e+005	(-1.11065013001046e+001dB,1.17461724741425e+002°)
1.17489755493952e+005	(-1.10536678934576e+001dB,1.16289920815910e+002°)
1.20226443461740e+005	(-1.09996748669066e+001dB,1.15105103712393e+002°)
1.23026877081237e+005	(-1.09445395080659e+001dB,1.13907509008843e+002°)
1.25892541179415e+005	(-1.08882820866371e+001dB,1.12697385701403e+002°)
1.28824955169312e+005	(-1.08309259066321e+001dB,1.11474995906632e+002°)
1.31825673855639e+005	(-1.07724973461523e+001dB,1.10240614533684e+002°)
1.34896288259164e+005	(-1.07130258836847e+001dB,1.08994528928416e+002°)
1.38038426460287e+005	(-1.06525441102686e+001dB,1.07737038493742e+002°)
1.41253754462274e+005	(-1.05910877267942e+001dB,1.06468454288347e+002°)
1.44543977074591e+005	(-1.05286955257591e+001dB,1.05189098607648e+002°)
1.47910838816819e+005	(-1.04654093571190e+001dB,1.03899304550416e+002°)
1.51356124843619e+005	(-1.04012740776219e+001dB,1.02599415573627e+002°)
1.54881661891246e+005	(-1.03363374835033e+001dB,1.01289785039418e+002°)
1.58489319246109e+005	(-1.02706502262705e+001dB,9.99707757566031e+001°)
1.62181009735891e+005	(-1.02042657115100e+001dB,9.86427595192609e+001°)
1.65958690743754e+005	(-1.01372399808517e+001dB,9.73061166450769e+001°)
1.69824365246172e+005	(-1.00696315772053e+001dB,9.59612355149844e+001°)
1.73780082874935e+005	(-1.00015013936574e+001dB,9.46085121156491e+001°)
1.77827941003890e+005	(-9.93291250639212e+000dB,9.32483495856718e+001°)
1.81970085860996e+005	(-9.86392999228862e+000dB,9.18811577660469e+001°)
1.86208713666284e+005	(-9.79462073183453e+000dB,9.05073527546121e+001°)
1.90546071796322e+005	(-9.72505319817090e+000dB,8.91273564638253e+001°)
1.94984459975802e+005	(-9.65529723319641e+000dB,8.77415961807039e+001°)
1.99526231496885e+005	(-9.58542381176228e+000dB,8.63505041271092e+001°)
2.04173794466950e+005	(-9.51550479506844e+000dB,8.49545170180751e+001°)
2.08929613085401e+005	(-9.44561267449030e+000dB,8.35540756154867e+001°)
2.13796208950220e+005	(-9.37582030714704e+000dB,8.21496242739409e+001°)
2.18776162394952e+005	(-9.30620064457839e+000dB,8.07416104753344e+001°)
2.23872113856831e+005	(-9.23682645598397e+000dB,7.93304843483409e+001°)
2.29086765276774e+005	(-9.16777004755017e+000dB,7.79166981689271e+001°)
2.34422881531989e+005	(-9.09910297938539e+000dB,7.65007058377763e+001°)
2.39883291901946e+005	(-9.03089578168754e+000dB,7.50829623306558e+001°)
2.45470891568500e+005	(-8.96321767175331e+000dB,7.36639231176708e+001°)
2.51188643150955e+005	(-8.89613627346112e+000dB,7.22440435477827e+001°)
2.57039578276883e+005	(-8.82971734088560e+000dB,7.08237781949954e+001°)
2.63026799189535e+005	(-8.76402448765437e+000dB,6.94035801632418e+001°)
2.69153480392688e+005	(-8.69911892369493e+000dB,6.79839003473488e+001°)
2.75422870333813e+005	(-8.63505920092329e+000dB,6.65651866479810e+001°)
2.81838293126442e+005	(-8.57190096942749e+000dB,6.51478831392594e+001°)
2.88403150312657e+005	(-8.50969674564992e+000dB,6.37324291883576e+001°)
2.95120922666635e+005	(-8.44849569393622e+000dB,6.23192585270480e+001°)
3.01995172040197e+005	(-8.38834342281925e+000dB,6.09087982761267e+001°)
3.09029543251355e+005	(-8.32928179724869e+000dB,5.95014679243707e+001°)
3.16227766016834e+005	(-8.27134876790492e+000dB,5.80976782644573e+001°)
3.23593656929624e+005	(-8.21457821859991e+000dB,5.66978302892046e+001°)
3.31131121482586e+005	(-8.15899983262698e+000dB,5.53023140521877e+001°)
3.38844156139198e+005	(-8.10463897880794e+000dB,5.39115074975602e+001°)
3.46736850452527e+005	(-8.05151661781288e+000dB,5.25257752646735e+001°)
3.54813389233570e+005	(-7.99964922916878e+000dB,5.11454674735191e+001°)
3.63078054770096e+005	(-7.94904875922467e+000dB,4.97709184978744e+001°)
3.71535229097167e+005	(-7.89972259014204e+000dB,4.84024457331721e+001°)
3.80189396320556e+005	(-7.85167352983989e+000dB,4.70403483666000e+001°)
3.89045144994275e+005	(-7.80489982261255e+000dB,4.56849061571973e+001°)
3.98107170553492e+005	(-7.75939517999142e+000dB,4.43363782336881e+001°)
4.07380277804107e+005	(-7.71514883122936e+000dB,4.29950019179280e+001°)
4.16869383470329e+005	(-7.67214559263388e+000dB,4.16609915814918e+001°)
4.26579518801586e+005	(-7.63036595480849e+000dB,4.03345375428061e+001°)
4.36515832240160e+005	(-7.58978618670201e+000dB,3.90158050118130e+001°)
4.46683592150957e+005	(-7.55037845524921e+000dB,3.77049330883769e+001°)
4.57088189614868e+005	(-7.51211095923589e+000dB,3.64020338203660e+001°)
4.67735141287191e+005	(-7.47494807591880e+000dB,3.51071913262119e+001°)
4.78630092322631e+005	(-7.43885051884964e+000dB,3.38204609861407e+001°)
4.89778819368439e+005	(-7.40377550525330e+000dB,3.25418687051542e+001°)
5.01187233627265e+005	(-7.36967693128110e+000dB,3.12714102498995e+001°)
5.12861383991357e+005	(-7.33650555339207e+000dB,3.00090506604562e+001°)
5.24807460249765e+005	(-7.30420917413518e+000dB,2.87547237369210e+001°)
5.37031796370245e+005	(-7.27273283058677e+000dB,2.75083315995455e+001°)
5.49540873857616e+005	(-7.24201898373484e+000dB,2.62697443199996e+001°)
5.62341325190341e+005	(-7.21200770714444e+000dB,2.50387996201713e+001°)
5.75439937337148e+005	(-7.18263687332296e+000dB,2.38153026337700e+001°)
5.88843655355580e+005	(-7.15384233625720e+000dB,2.25990257248896e+001°)
6.02559586074349e+005	(-7.12555810874775e+000dB,2.13897083566256e+001°)
6.16595001861473e+005	(-7.09771653323578e+000dB,2.01870570018181e+001°)
6.30957344480184e+005	(-7.07024844499389e+000dB,1.89907450870705e+001°)
6.45654229034646e+005	(-7.04308332668538e+000dB,1.78004129602839e+001°)
6.60693448007586e+005	(-7.01614945344870e+000dB,1.66156678711823e+001°)
6.76082975391971e+005	(-6.98937402785618e+000dB,1.54360839535677e+001°)
6.91830970918926e+005	(-6.96268330426050e+000dB,1.42612021973932e+001°)
7.07945784384127e+005	(-6.93600270222772e+000dB,1.30905303981570e+001°)
7.24435960074979e+005	(-6.90925690895079e+000dB,1.19235430707005e+001°)
7.41310241300906e+005	(-6.88236997073785e+000dB,1.07596813139240e+001°)
7.58577575029172e+005	(-6.85526537385897e+000dB,9.59835261267027e+000°)
7.76247116628680e+005	(-6.82786611524764e+000dB,8.43893056260174e+000°)
7.94328234724269e+005	(-6.80009476375041e+000dB,7.28075450367407e+000°)
8.12830516164087e+005	(-6.77187351285026e+000dB,6.12312904741605e+000°)
8.31763771102658e+005	(-6.74312422597841e+000dB,4.96532348303580e+000°)
8.51138038202363e+005	(-6.71376847578440e+000dB,3.80657104704466e+000°)
8.70963589956067e+005	(-6.68372757895939e+000dB,2.64606804078918e+000°)
8.91250938133732e+005	(-6.65292262845476e+000dB,1.48297277996202e+000°)
9.12010839355895e+005	(-6.62127452522191e+000dB,3.16404359765579e-001°)
9.33254300796976e+005	(-6.58870401188760e+000dB,-8.54558780992469e-001°)
9.54992586021421e+005	(-6.55513171110668e+000dB,-2.03088051411370e+000°)
9.77237220955795e+005	(-6.52047817169865e+000dB,-3.21356891223846e+000°)
9.99999999999984e+005	(-6.48466392608674e+000dB,-4.40367839343114e+000°)
1.02329299228074e+006	(-6.44760956302607e+000dB,-5.60231213908082e+000°)
1.04712854805088e+006	(-6.40923582014880e+000dB,-6.81062480463220e+000°)
1.07151930523759e+006	(-6.36946370146675e+000dB,-8.02982554343531e+000°)
1.09647819614317e+006	(-6.32821462570207e+000dB,-9.26118136440509e+000°)
1.12201845430195e+006	(-6.28541061214761e+000dB,-1.05060208447557e+001°)
1.14815362149686e+006	(-6.24097451172725e+000dB,-1.17657382192847e+001°)
1.17489755493951e+006	(-6.19483029206677e+000dB,-1.30417978675962e+001°)
1.20226443461739e+006	(-6.14690338670948e+000dB,-1.43357392201173e+001°)
1.23026877081236e+006	(-6.09712112012881e+000dB,-1.56491821026004e+001°)
1.25892541179415e+006	(-6.04541322199270e+000dB,-1.69838325366280e+001°)
1.28824955169311e+006	(-5.99171244618348e+000dB,-1.83414890102813e+001°)
1.31825673855639e+006	(-5.93595531246983e+000dB,-1.97240492280360e+001°)
1.34896288259163e+006	(-5.87808299144611e+000dB,-2.11335173417424e+001°)
1.38038426460286e+006	(-5.81804235650593e+000dB,-2.25720116541949e+001°)
1.41253754462273e+006	(-5.75578723012504e+000dB,-2.40417727729278e+001°)
1.44543977074590e+006	(-5.69127985574616e+000dB,-2.55451721728955e+001°)
1.47910838816818e+006	(-5.62449263095671e+000dB,-2.70847211015453e+001°)
1.51356124843618e+006	(-5.55541014250261e+000dB,-2.86630797267154e+001°)
1.54881661891246e+006	(-5.48403154886294e+000dB,-3.02830663846400e+001°)
1.58489319246109e+006	(-5.41037336150054e+000dB,-3.19476667297541e+001°)
1.62181009735890e+006	(-5.33447268129503e+000dB,-3.36600425168933e+001°)
1.65958690743753e+006	(-5.25639095165453e+000dB,-3.54235396565202e+001°)
1.69824365246172e+006	(-5.17621829390474e+000dB,-3.72416950708788e+001°)
1.73780082874935e+006	(-5.09407849291510e+000dB,-3.91182417392559e+001°)
1.77827941003889e+006	(-5.01013470049470e+000dB,-4.10571111495794e+001°)
1.81970085860995e+006	(-4.92459591926686e+000dB,-4.30624321676555e+001°)
1.86208713666284e+006	(-4.83772431849198e+000dB,-4.51385250916111e+001°)
1.90546071796322e+006	(-4.74984341292870e+000dB,-4.72898893776218e+001°)
1.94984459975801e+006	(-4.66134710284938e+000dB,-4.95211832076658e+001°)
1.99526231496885e+006	(-4.57270952361928e+000dB,-5.18371927318853e+001°)
2.04173794466950e+006	(-4.48449558190315e+000dB,-5.42427884784408e+001°)
2.08929613085400e+006	(-4.39737195737601e+000dB,-5.67428661184443e+001°)
2.13796208950220e+006	(-4.31211821880704e+000dB,-5.93422685587724e+001°)
2.18776162394952e+006	(-4.22963753793607e+000dB,-6.20456862917420e+001°)
2.23872113856830e+006	(-4.15096628319731e+000dB,-6.48575331678273e+001°)
2.29086765276773e+006	(-4.07728154330018e+000dB,-6.77817954138515e+001°)
2.34422881531988e+006	(-4.00990538215051e+000dB,-7.08218529544342e+001°)
2.39883291901945e+006	(-3.95030438848969e+000dB,-7.39802740704911e+001°)
2.45470891568499e+006	(-3.90008289897794e+000dB,-7.72585872721279e+001°)
2.51188643150954e+006	(-3.86096820248841e+000dB,-8.06570380085060e+001°)
2.57039578276882e+006	(-3.83478615096443e+000dB,-8.41743423506120e+001°)
2.63026799189534e+006	(-3.82342598752579e+000dB,-8.78074546796270e+001°)
2.69153480392687e+006	(-3.82879392050150e+000dB,-9.15513709984322e+001°)
2.75422870333812e+006	(-3.85275604541312e+000dB,-9.53989927501981e+001°)
2.81838293126441e+006	(-3.89707259455773e+000dB,-9.93410767715068e+001°)
2.88403150312656e+006	(-3.96332702600633e+000dB,-1.03366294077990e+002°)
2.95120922666634e+006	(-4.05285489892550e+000dB,-1.07461412861203e+002°)
3.01995172040196e+006	(-4.16667849998615e+000dB,-1.11611609492860e+002°)
3.09029543251354e+006	(-4.30545347078326e+000dB,-1.15800896738458e+002°)
3.16227766016832e+006	(-4.46943302767860e+000dB,-1.20012643119232e+002°)
3.23593656929623e+006	(-4.65845374837368e+000dB,-1.24230144416375e+002°)
3.31131121482585e+006	(-4.87194454685721e+000dB,-1.28437200523676e+002°)
3.38844156139197e+006	(-5.10895779405043e+000dB,-1.32618650041981e+002°)
3.46736850452526e+006	(-5.36821907845404e+000dB,-1.36760821365213e+002°)
3.54813389233569e+006	(-5.64819029461913e+000dB,-1.40851871037109e+002°)
3.63078054770095e+006	(-5.94713987065289e+000dB,-1.44881995175061e+002°)
3.71535229097166e+006	(-6.26321403570968e+000dB,-1.48843514732288e+002°)
3.80189396320555e+006	(-6.59450390988009e+000dB,-1.52730847763990e+002°)
3.89045144994274e+006	(-6.93910457078584e+000dB,-1.56540390168853e+002°)
3.98107170553490e+006	(-7.29516378672155e+000dB,-1.60270330235331e+002°)
4.07380277804106e+006	(-7.66091953441799e+000dB,-1.63920422297414e+002°)
4.16869383470328e+006	(-8.03472656738563e+000dB,-1.67491741987066e+002°)
4.26579518801585e+006	(-8.41507309714934e+000dB,-1.70986441180166e+002°)
4.36515832240158e+006	(-8.80058910368717e+000dB,-1.74407515833056e+002°)
4.46683592150955e+006	(-9.19004796121768e+000dB,-1.77758595265730e+002°)
4.57088189614867e+006	(-9.58236302919097e+000dB,1.78956242485857e+002°)
4.67735141287190e+006	(-9.97658069289206e+000dB,1.75732627669803e+002°)
4.78630092322630e+006	(-1.03718711073359e+001dB,1.72566028750412e+002°)
4.89778819368437e+006	(-1.07675176489935e+001dB,1.69451857237292e+002°)
5.01187233627263e+006	(-1.11629058424867e+001dB,1.66385550145720e+002°)
5.12861383991356e+006	(-1.15575123204678e+001dB,1.63362633138942e+002°)
5.24807460249763e+006	(-1.19508942012940e+001dB,1.60378767410300e+002°)
5.37031796370243e+006	(-1.23426791314348e+001dB,1.57429783177678e+002°)
5.49540873857615e+006	(-1.27325561346004e+001dB,1.54511702371170e+002°)
5.62341325190339e+006	(-1.31202673326952e+001dB,1.51620752758421e+002°)
5.75439937337146e+006	(-1.35056005495033e+001dB,1.48753375410632e+002°)
5.88843655355578e+006	(-1.38883827716507e+001dB,1.45906227089809e+002°)
6.02559586074347e+006	(-1.42684744184223e+001dB,1.43076178847493e+002°)
6.16595001861471e+006	(-1.46457643589004e+001dB,1.40260311872134e+002°)
6.30957344480182e+006	(-1.50201656087607e+001dB,1.37455911407287e+002°)
6.45654229034644e+006	(-1.53916116376825e+001dB,1.34660459383455e+002°)
6.60693448007584e+006	(-1.57600532201138e+001dB,1.31871626259163e+002°)
6.76082975391969e+006	(-1.61254557658114e+001dB,1.29087262447606e+002°)
6.91830970918924e+006	(-1.64877970713636e+001dB,1.26305389609661e+002°)
7.07945784384125e+006	(-1.68470654391382e+001dB,1.23524192018115e+002°)
7.24435960074977e+006	(-1.72032581154646e+001dB,1.20742008138442e+002°)
7.41310241300904e+006	(-1.75563800050302e+001dB,1.17957322525081e+002°)
7.58577575029170e+006	(-1.79064426233533e+001dB,1.15168758096232e+002°)
7.76247116628677e+006	(-1.82534632536656e+001dB,1.12375068823039e+002°)
7.94328234724267e+006	(-1.85974642785934e+001dB,1.09575132848318e+002°)
8.12830516164084e+006	(-1.89384726606483e+001dB,1.06767946034762e+002°)
8.31763771102655e+006	(-1.92765195487376e+001dB,1.03952615931416e+002°)
8.51138038202361e+006	(-1.96116399907413e+001dB,1.01128356139414e+002°)
8.70963589956064e+006	(-1.99438727346606e+001dB,9.82944810526163e+001°)
8.91250938133729e+006	(-2.02732601030127e+001dB,9.54504009454318e+001°)
9.12010839355893e+006	(-2.05998479270270e+001dB,9.25956173784056e+001°)
9.33254300796974e+006	(-2.09236855288315e+001dB,8.97297188913895e+001°)
9.54992586021418e+006	(-2.12448257412532e+001dB,8.68523769544238e+001°)
9.77237220955792e+006	(-2.15633249561020e+001dB,8.39633421474682e+001°)
9.99999999999981e+006	(-2.18792431928964e+001dB,8.10624405414641e+001°)
1.02329299228073e+007	(-2.21926441809592e+001dB,7.81495702551129e+001°)
1.04712854805088e+007	(-2.25035954486392e+001dB,7.52246981638358e+001°)
1.07151930523759e+007	(-2.28121684141944e+001dB,7.22878567396800e+001°)
1.09647819614316e+007	(-2.31184384735137e+001dB,6.93391410032498e+001°)
1.12201845430194e+007	(-2.34224850804890e+001dB,6.63787055712645e+001°)
1.14815362149686e+007	(-2.37243918163695e+001dB,6.34067617857142e+001°)
1.17489755493951e+007	(-2.40242464449527e+001dB,6.04235749129327e+001°)
1.20226443461739e+007	(-2.43221409509069e+001dB,5.74294614032676e+001°)
1.23026877081236e+007	(-2.46181715589547e+001dB,5.44247862040843e+001°)
1.25892541179414e+007	(-2.49124387320421e+001dB,5.14099601209629e+001°)
1.28824955169311e+007	(-2.52050471469775e+001dB,4.83854372236678e+001°)
1.31825673855638e+007	(-2.54961056463774e+001dB,4.53517122951762e+001°)
1.34896288259163e+007	(-2.57857271660852e+001dB,4.23093183234476e+001°)
1.38038426460286e+007	(-2.60740286375217e+001dB,3.92588240367952e+001°)
